,latitude,longitude,population,review_count,is_open,alcohol,parking,good_for_kids,outdoor_seating,casual_attire,price_range,reservations,delivery,takeout,accepts_credit_cards,stars
3410,35.0560059,-80.8528369,71605,369.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
3411,35.042005026,-80.8624327183,71605,55.0,1.0,1,1,1,0,1,2,0,1,1,1,3.5
3412,35.0597379,-80.813487,71605,55.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
3413,35.0346645,-80.805725,71605,37.0,1.0,1,1,1,1,1,2,0,1,1,1,4.0
3414,35.0957057,-80.779588,71605,41.0,1.0,0,0,1,1,1,2,1,0,1,1,2.5
3415,35.0346742,-80.805725,71605,223.0,1.0,1,0,1,1,1,1,0,1,1,1,4.5
3416,35.0660823496,-80.772610485,71605,19.0,0.0,0,1,1,1,1,2,0,1,1,1,4.0
3417,35.0665206,-80.7710807,71605,43.0,1.0,1,1,1,1,1,1,0,1,1,1,4.0
3418,35.048281,-80.8162572,71605,148.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
3419,35.0622318,-80.7733554,71605,11.0,0.0,0,0,1,1,1,2,0,0,1,1,3.0
3420,35.0342937,-80.8063307,71605,122.0,1.0,0,1,1,1,1,2,0,0,1,1,3.5
3421,35.039035,-80.7935942,71605,45.0,0.0,1,0,1,0,1,2,1,1,1,1,3.0
3422,35.062218,-80.773346,71605,7.0,0.0,0,1,1,1,1,1,1,0,1,1,2.5
3423,35.0795168,-80.8289808,71605,184.0,1.0,0,1,1,0,1,2,0,1,1,1,4.0
3424,35.0536525149,-80.8121496777,71605,246.0,1.0,0,1,1,1,1,2,0,0,1,1,3.5
3425,35.0620592742,-80.7727431745,71605,54.0,0.0,0,1,1,1,1,2,0,0,1,1,3.0
3426,35.0429741913,-80.863494873,71605,10.0,0.0,0,1,1,1,1,1,0,0,1,1,3.0
3427,35.0683915,-80.8419739,71605,28.0,1.0,1,1,1,1,1,2,0,1,1,1,3.5
3428,35.097407,-80.778803,71605,19.0,1.0,1,0,1,1,1,1,1,0,1,1,3.0
3429,35.0512589,-80.7675985,71605,186.0,1.0,0,1,1,1,1,2,1,0,1,1,3.0
3430,35.0562932,-80.8354001,71605,85.0,1.0,1,0,1,1,1,2,0,0,1,1,4.5
3431,35.0535664,-80.851867,71605,368.0,1.0,0,1,1,1,1,2,1,0,1,1,4.0
3432,35.0279798,-80.8509451,71605,99.0,0.0,0,1,1,1,1,2,0,0,1,1,3.0
3433,35.0345615137,-80.8058675581,71605,116.0,1.0,0,1,1,1,1,2,0,0,1,1,3.5
3434,35.056699,-80.835367,71605,57.0,0.0,0,1,0,1,1,2,1,0,1,1,3.0
3435,35.0562588,-80.8540821,71605,144.0,1.0,0,1,1,1,1,1,0,0,1,1,4.0
3436,35.0532445,-80.8509643,71605,75.0,1.0,1,1,1,1,1,1,0,1,1,1,2.5
3437,35.0387588,-80.7932634,71605,117.0,1.0,0,1,1,1,1,2,1,0,1,1,4.0
3438,35.098696,-80.77854,71605,36.0,1.0,1,0,1,0,1,1,0,1,1,1,2.5
3439,35.054163,-80.8519884,71605,248.0,0.0,0,1,1,1,1,1,1,0,1,1,4.0
3440,35.0980668,-80.7802264,71605,56.0,1.0,1,0,1,1,1,2,0,0,1,1,3.5
3441,35.0643196416,-80.7711164908,71605,62.0,0.0,0,1,1,1,1,2,1,0,1,1,2.5
3442,35.053494,-80.811756,71605,178.0,1.0,0,1,1,1,1,2,1,0,1,1,4.0
3443,35.0567395,-80.769457,71605,177.0,1.0,1,1,1,1,1,2,0,0,1,1,3.5
3444,35.0536635,-80.8468921,71605,22.0,0.0,1,0,1,0,1,1,0,0,1,1,3.0
3445,35.0708159675,-80.8440170065,71605,249.0,1.0,0,1,1,0,1,2,1,0,1,1,4.0
3446,35.056435,-80.8480944,71605,102.0,1.0,0,1,0,1,0,3,1,0,0,1,4.0
3447,35.034338,-80.806346,71605,32.0,0.0,0,1,1,1,1,2,1,0,1,1,3.0
3448,35.0971237982,-80.7805609703,71605,330.0,1.0,0,1,1,0,1,2,0,0,1,1,4.0
3449,35.0513358,-80.7702656,71605,12.0,1.0,1,0,1,0,1,1,0,0,1,1,1.5
3450,35.060801,-80.814302,71605,230.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
3451,35.0620825695,-80.7731244467,71605,25.0,1.0,1,0,1,1,1,1,0,1,1,1,4.0
3452,35.0226467,-80.8468071,71605,341.0,1.0,0,0,1,1,1,2,1,0,1,1,4.0
3453,35.0528096563,-80.7704094003,71605,59.0,1.0,1,1,1,1,1,1,0,0,1,1,3.5
3454,35.052522,-80.851493,71605,70.0,0.0,0,1,1,1,1,3,1,1,1,1,3.0
3455,35.0562932,-80.8354001,71605,37.0,1.0,1,0,1,1,1,1,0,0,1,1,3.5
3456,35.054213,-80.848278,71605,87.0,0.0,0,1,0,1,1,2,1,0,1,1,3.0
3457,35.0985275,-80.7805325,71605,39.0,1.0,0,0,1,1,1,1,0,0,1,1,3.0
3458,35.098983,-80.779558,71605,233.0,1.0,0,1,1,0,1,2,0,0,0,1,3.0
3459,35.0226467,-80.8468114,71605,38.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
3460,35.096896,-80.77876,71605,191.0,1.0,0,1,1,1,1,2,1,0,1,1,4.0
3461,35.0608313,-80.8142913,71605,183.0,1.0,0,1,1,1,1,1,0,1,1,1,3.5
3462,35.0535664,-80.851867,71605,420.0,0.0,0,1,1,1,1,2,1,1,1,1,3.5
3463,35.0519471,-80.7707505,71605,60.0,0.0,1,1,1,1,1,1,0,0,1,1,4.0
3464,35.0683792,-80.8422187,71605,13.0,0.0,0,1,1,0,1,2,1,0,1,1,4.0
3465,35.0507959,-80.767278,71605,73.0,1.0,0,0,1,1,1,2,0,0,1,1,4.0
3466,35.0623226,-80.7717539,71605,92.0,1.0,0,1,1,1,1,2,0,0,1,1,3.5
3467,35.043396566,-80.8479089721,71605,173.0,1.0,0,1,1,1,1,2,0,1,1,1,4.0
3468,35.052666,-80.847324,71605,174.0,1.0,0,0,1,1,1,2,1,1,1,1,3.0
3469,35.0683792,-80.8422187,71605,115.0,1.0,0,1,1,1,1,2,1,1,1,1,3.5
3470,35.0230604999,-80.8486180007,71605,23.0,1.0,0,0,1,1,1,2,0,1,1,1,3.5
3471,35.0570139,-80.8505363,71605,270.0,0.0,0,1,0,1,1,2,1,0,1,1,3.5
3472,35.0532146127,-80.7704005293,71605,284.0,1.0,0,1,1,1,1,2,1,0,1,1,4.0
3473,35.0261746633,-80.8394622803,71605,159.0,1.0,0,1,1,1,1,2,0,0,1,1,3.5
3474,35.0611103,-80.817254,71605,136.0,0.0,0,1,1,1,1,2,1,0,1,1,3.5
3475,35.0711594477,-80.8441382945,71605,167.0,1.0,0,1,1,1,1,2,0,1,1,1,3.5
3476,35.05703,-80.85165,71605,16.0,0.0,0,1,1,1,1,1,0,0,1,1,3.5
3477,35.041879,-80.8624702,71605,86.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
3478,35.063698,-80.7734111078,71605,32.0,1.0,1,1,1,0,1,1,0,0,1,1,2.5
3479,35.0705847,-80.8444573,71605,449.0,1.0,0,1,1,1,1,1,0,1,1,1,4.5
3480,35.0686131,-80.8425752,71605,60.0,1.0,0,1,1,1,1,2,0,1,1,1,4.0
3481,35.0788416,-80.8178543,71605,65.0,0.0,0,1,0,1,1,2,1,1,1,1,3.5
3482,35.0631880768,-80.7736126039,71605,73.0,0.0,0,1,1,1,1,2,0,1,1,1,4.0
3483,35.0512125076,-80.7664413244,71605,130.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
3484,35.0608313,-80.8142913,71605,64.0,0.0,0,1,1,1,1,2,0,0,1,1,3.5
3485,35.041879,-80.8624702,71605,61.0,1.0,1,1,1,1,1,1,0,1,1,1,4.0
3486,35.0611922,-80.814542,71605,147.0,1.0,0,0,1,1,1,2,1,0,1,1,3.5
3487,35.0705847,-80.8444573,71605,72.0,0.0,0,1,0,1,1,2,1,0,1,1,3.5
3488,35.054206,-80.767771,71605,55.0,1.0,0,0,1,1,1,2,0,0,1,1,3.0
3489,35.062725,-80.7738817,71605,113.0,1.0,0,0,1,1,1,2,0,1,1,1,3.5
3490,35.0688245,-80.8431848,71605,161.0,1.0,0,1,1,0,1,2,0,1,1,1,2.5
3491,35.062218,-80.773346,71605,7.0,0.0,1,0,1,1,1,2,0,0,1,1,3.0
3492,35.0607983043,-80.8172035334,71605,248.0,1.0,0,1,1,1,1,2,0,1,1,1,4.0
3493,35.034601981,-80.808465411,71605,87.0,1.0,0,1,1,1,1,1,0,0,1,1,4.0
3494,35.0226574,-80.8472311,71605,34.0,0.0,0,1,1,1,1,2,0,0,1,1,3.0
3495,35.0663214,-80.7724681,71605,417.0,1.0,0,1,1,1,1,2,0,0,1,1,4.5
3496,35.03901,-80.7936564,71605,33.0,0.0,0,1,1,1,1,2,1,1,1,1,2.0
3497,35.05789,-80.851262,71605,225.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
3498,35.052923,-80.814983,71605,42.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
3499,35.096737,-80.778558,71605,151.0,1.0,1,1,1,1,1,2,0,0,1,1,3.5
3500,35.0533795583,-80.8468705416,71605,31.0,1.0,1,0,1,0,1,1,0,1,1,1,1.5
3501,35.0611103,-80.817254,71605,86.0,0.0,0,1,1,1,1,2,0,1,1,1,3.5
3502,35.059113,-80.8138,71605,107.0,1.0,0,1,1,1,1,2,0,0,1,1,3.5
3503,35.0553914,-80.8516606,71605,152.0,1.0,0,1,1,0,1,2,0,1,1,1,3.5
3504,40.507268,-80.222632,41524,14.0,1.0,0,1,1,0,1,1,0,1,1,1,2.0
3505,40.5208942,-80.1691836094,41524,48.0,1.0,1,1,1,1,1,1,0,0,1,1,4.5
3506,40.5131188,-80.223404,41524,50.0,1.0,1,1,1,0,1,2,0,1,1,1,3.5
3507,40.5135343,-80.1542723,41524,64.0,1.0,1,1,1,0,1,2,0,1,1,0,3.5
3508,40.505778,-80.2095604,41524,31.0,1.0,1,0,1,0,1,2,0,1,1,1,3.5
3509,40.5169382,-80.1634558,41524,48.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
3510,40.5203151,-80.2182092,41524,61.0,0.0,0,1,1,1,1,2,1,0,1,1,3.0
3511,40.506615,-80.2227049,41524,255.0,1.0,0,1,1,0,1,2,0,0,1,1,3.5
3512,40.5120582581,-80.2153930664,41524,93.0,1.0,1,1,1,1,1,1,0,0,1,1,4.5
3513,40.520995,-80.21985,41524,24.0,0.0,1,1,1,0,1,1,0,1,1,1,3.0
3514,40.523117,-80.223377,41524,15.0,0.0,0,1,1,1,1,3,1,0,1,1,4.0
3515,40.4546622765,-80.2164575458,41524,16.0,1.0,0,1,1,1,1,1,1,1,1,1,3.5
3516,40.518369,-80.166268,41524,16.0,1.0,1,0,1,0,1,2,0,0,1,1,3.5
3517,40.505375,-80.2231591,41524,125.0,1.0,0,1,1,0,1,2,0,0,1,1,3.5
3518,40.5094811,-80.2394286,41524,8.0,1.0,0,0,0,0,1,2,0,0,1,1,4.0
3519,40.50404,-80.202678,41524,126.0,1.0,0,1,1,1,0,3,1,0,0,1,4.0
3520,40.5210166,-80.1929551,41524,46.0,1.0,1,1,1,0,1,1,0,1,1,1,4.0
3521,40.5189266,-80.2192076,41524,96.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
3522,40.4573706,-80.1791796,41524,47.0,1.0,0,1,1,1,1,2,1,0,1,1,3.5
3523,40.5212671,-80.2197775,41524,27.0,1.0,1,0,1,0,1,2,0,0,1,1,4.0
3524,40.5192963,-80.1667343,41524,11.0,0.0,0,0,0,1,1,2,0,0,1,1,3.0
3525,40.5466245751,-80.2421342698,41524,104.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
3526,40.51268867,-80.2292787765,41524,55.0,1.0,1,1,1,1,1,2,0,1,1,1,3.5
3527,40.5130745,-80.2238991,41524,24.0,1.0,1,0,1,0,1,2,0,1,1,1,3.0
3528,40.5205291193,-80.1697828307,41524,16.0,0.0,1,1,1,1,1,1,0,0,1,1,4.5
3529,40.520363,-80.171706,41524,73.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
3530,40.505252,-80.2084709,41524,19.0,1.0,1,0,1,1,1,1,0,0,1,1,2.5
3531,40.5086522,-80.2225024,41524,33.0,1.0,1,1,1,0,1,2,0,0,1,1,3.0
3532,40.5075487,-80.223664,41524,246.0,1.0,1,1,1,1,1,1,0,0,1,1,4.5
3533,40.5063796599,-80.209114892,41524,165.0,1.0,1,1,1,0,1,2,1,0,1,1,4.0
3534,40.5140794,-80.1532813,41524,13.0,1.0,1,1,1,0,1,1,0,0,1,0,3.5
3535,40.518086504,-80.1654583963,41524,10.0,1.0,0,0,0,0,1,1,0,0,1,1,3.5
3536,40.501764,-80.222438,41524,23.0,1.0,1,1,1,0,1,2,0,0,1,1,3.0
3537,40.5030973,-80.2218142,41524,93.0,1.0,1,1,1,0,1,2,0,0,1,1,3.0
3538,40.5266227,-80.249413,41524,32.0,1.0,0,1,1,1,1,1,0,0,1,1,3.0
3539,40.5178610151,-80.1631057262,41524,17.0,1.0,1,0,1,1,1,1,0,1,1,1,2.5
3540,40.5169133,-80.2195621,41524,10.0,1.0,1,0,0,0,1,1,0,1,1,1,1.5
3541,40.5185391,-80.163751,41524,44.0,1.0,0,1,1,0,1,2,0,0,1,1,4.5
3542,40.517556,-80.1651378,41524,14.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
3543,40.5000028,-80.2102697,41524,17.0,0.0,0,0,0,1,1,2,1,0,1,1,3.0
3544,40.5107383728,-80.2128372192,41524,129.0,1.0,1,1,1,1,1,1,1,0,1,1,4.5
3545,40.511301,-80.2129471,41524,8.0,1.0,1,0,1,1,1,2,0,1,1,1,2.0
3546,40.494871,-80.245203,41524,64.0,1.0,0,0,1,0,1,2,0,0,1,1,3.5
3547,40.5017951536,-80.2113790625,41524,70.0,1.0,0,0,1,1,1,2,1,0,1,1,3.5
3548,40.4947059152,-80.2461712328,41524,272.0,1.0,0,1,1,0,1,2,0,0,1,1,3.5
3549,40.453621,-80.197647,41524,20.0,0.0,0,1,0,0,1,2,0,0,1,1,4.0
3550,40.4556962,-79.9308834,11320,85.0,0.0,0,1,0,1,1,2,1,1,1,1,3.5
3551,40.456856,-79.936432,11320,225.0,0.0,1,1,0,1,1,3,1,0,0,1,4.0
3552,40.4559632,-79.9313287,11320,348.0,0.0,0,1,0,1,1,2,1,0,1,1,3.5
3553,40.4563658,-79.9367205,11320,7.0,1.0,1,0,1,0,1,1,0,0,1,1,3.0
3554,40.4516538606,-79.9327178369,11320,85.0,0.0,0,1,1,1,1,2,1,1,1,1,3.0
3555,40.45109,-79.9343681,11320,77.0,1.0,0,1,0,1,1,1,0,0,1,1,3.5
3556,40.4560361,-79.937436,11320,54.0,1.0,1,1,1,0,1,1,0,1,1,1,2.5
3557,40.4577813,-79.9279191,11320,7.0,0.0,1,1,0,1,1,2,1,0,1,1,5.0
3558,40.4571033,-79.9296345,11320,152.0,1.0,0,1,0,0,0,4,1,0,0,1,4.0
3559,40.4511698,-79.9345211,11320,136.0,0.0,1,1,0,1,1,2,1,0,1,1,4.0
3560,40.4514229,-79.9326639,11320,148.0,1.0,0,1,0,0,1,3,1,0,1,1,4.5
3561,40.451707,-79.9328251,11320,103.0,1.0,1,1,1,0,1,2,0,0,1,1,4.0
3562,40.4563938195,-79.9305386851,11320,163.0,1.0,1,1,1,1,1,2,1,1,1,1,4.0
3563,40.4504742,-79.9351568,11320,25.0,0.0,0,1,0,1,1,2,0,1,1,1,2.0
3564,40.456974673,-79.93203578,11320,33.0,0.0,0,0,1,1,1,2,1,0,1,1,4.0
3565,40.4511151,-79.9349322,11320,24.0,0.0,0,1,1,1,1,2,0,0,1,1,3.5
3566,40.4504837,-79.9351521,11320,88.0,0.0,1,1,1,0,1,2,0,1,1,1,4.0
3567,40.4504837,-79.9351521,11320,109.0,1.0,0,1,1,0,1,2,0,0,1,1,4.0
3568,40.4516361,-79.9333919,11320,73.0,0.0,1,1,1,1,1,1,0,0,1,0,4.0
3569,40.4516601,-79.9329553,11320,359.0,1.0,0,1,1,1,1,2,0,0,1,1,4.0
3570,40.4556589,-79.9309996,11320,73.0,0.0,0,1,0,1,1,2,0,0,1,1,3.5
3571,40.4576253,-79.9288277,11320,203.0,1.0,1,1,0,0,1,2,1,1,1,1,4.5
3572,40.4571266518,-79.9377973675,11320,51.0,1.0,1,1,1,0,1,1,0,0,1,1,2.0
3573,40.457861,-79.9280308,11320,51.0,0.0,0,1,0,1,1,2,1,0,0,1,2.5
3574,40.4521434,-79.9343681,11320,30.0,0.0,1,1,0,1,1,2,1,0,1,0,3.5
3575,40.455763,-79.931512,11320,80.0,0.0,0,1,0,1,1,2,0,0,1,1,3.5
3576,40.456276,-79.9307543,11320,78.0,1.0,0,1,0,1,1,2,0,0,0,1,3.5
3577,40.455763,-79.931512,11320,5.0,0.0,0,1,0,1,1,2,0,0,1,1,3.5
3578,40.4563596,-79.9366429,11320,67.0,1.0,1,1,1,0,1,1,0,1,1,1,3.0
3579,40.4517190815,-79.9326984898,11320,47.0,0.0,0,1,1,0,1,2,1,0,1,1,3.5
3580,40.455722,-79.93142,11320,182.0,1.0,0,1,0,0,1,2,0,1,1,1,3.5
3581,40.4512091,-79.9345684,11320,429.0,1.0,0,1,0,1,1,2,1,0,1,1,4.0
3582,40.450866,-79.933919,11320,114.0,0.0,0,1,1,0,1,2,0,1,1,1,3.0
3583,40.4515828358,-79.932869839,11320,297.0,1.0,1,1,1,0,1,2,0,0,1,0,4.0
3584,40.4578271,-79.9275319,11320,97.0,1.0,1,1,0,1,1,2,1,0,1,0,4.0
3585,40.4513611,-79.9325239,11320,103.0,0.0,0,1,1,0,1,2,1,1,1,1,3.0
3586,40.4571033,-79.9296345,11320,351.0,1.0,0,1,0,1,1,3,1,1,1,1,4.0
3587,40.4507495338,-79.935749411,11320,32.0,1.0,1,1,1,0,1,1,0,0,1,1,3.0
3588,40.4565667,-79.936316,11320,129.0,1.0,1,1,1,0,1,2,0,0,1,1,3.5
3589,40.4514452209,-79.9337325513,11320,109.0,1.0,0,1,0,1,1,1,0,1,1,1,3.5
3590,40.455947,-79.9373708,11320,11.0,0.0,1,0,0,0,1,1,0,0,1,1,2.0
3591,40.4521797,-79.9342336,11320,92.0,1.0,1,1,1,1,1,2,1,1,1,1,3.0
3592,40.4510208759,-79.9320307374,11320,124.0,1.0,1,1,1,1,1,2,1,1,1,1,4.5
3593,40.451213,-79.932284,11320,108.0,0.0,0,1,0,0,1,2,1,0,1,1,4.0
3594,40.4512206,-79.9346006,11320,22.0,0.0,1,1,1,1,1,1,0,0,1,1,3.5
3595,40.4513619074,-79.93359755,11320,360.0,0.0,0,1,0,1,1,2,1,0,1,1,2.5
3596,40.4516222361,-79.9331853806,11320,271.0,1.0,1,1,1,1,1,2,0,1,1,1,4.0
3597,40.4574778,-79.9289528,11320,81.0,0.0,0,1,0,1,1,3,1,0,0,1,2.5
3598,40.4507666,-79.9341321,11320,147.0,1.0,0,1,1,1,1,2,1,1,1,1,3.0
3599,40.4579855,-79.9352334,11320,23.0,1.0,1,1,1,1,1,1,0,0,1,1,3.5
3600,40.4564927,-79.9346055,11320,105.0,1.0,1,1,1,0,1,2,0,0,1,1,3.0
3601,40.4509831,-79.93355,11320,275.0,1.0,0,1,0,1,1,2,0,1,1,1,4.0
3602,40.450952,-79.933592,11320,59.0,0.0,0,1,0,0,1,2,1,0,1,1,3.5
3603,40.4513696,-79.9341804,11320,328.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
3604,40.4556424768,-79.9311758668,11320,31.0,0.0,0,1,0,1,1,2,0,0,1,1,3.5
3605,43.074724,-89.392598,33467,22.0,0.0,0,1,0,1,1,2,0,1,1,1,3.5
3606,43.0837395,-89.3768968,33467,17.0,0.0,0,1,1,1,1,1,0,0,1,0,4.0
3607,43.0750277,-89.3919986,33467,87.0,1.0,0,1,1,1,1,1,0,1,1,1,4.0
3608,43.0735699,-89.396101,33467,37.0,1.0,0,0,0,0,1,1,0,0,0,0,3.0
3609,43.073453,-89.383395,33467,266.0,0.0,0,1,0,1,1,2,1,0,1,1,3.5
3610,43.07546,-89.393063,33467,216.0,1.0,0,1,1,0,1,3,1,0,0,1,3.5
3611,43.0748523,-89.3813541,33467,29.0,0.0,0,1,0,1,1,3,0,0,1,1,4.0
3612,43.0735188,-89.3928866,33467,25.0,1.0,1,0,1,0,1,1,0,1,1,1,2.5
3613,43.074915832,-89.3947126815,33467,180.0,0.0,0,0,1,1,1,2,1,1,1,1,3.5
3614,43.0749538,-89.3907598,33467,81.0,1.0,1,1,1,0,1,2,0,1,1,1,4.0
3615,43.0756163,-89.3793937,33467,98.0,1.0,0,1,1,1,1,2,1,1,1,1,4.0
3616,43.0830979,-89.3649155,33467,298.0,1.0,0,1,1,0,1,2,0,1,1,1,4.5
3617,43.0755119,-89.3903706,33467,127.0,1.0,0,1,1,0,1,1,0,0,1,1,3.5
3618,43.0747897,-89.3812071306,33467,43.0,1.0,0,1,0,1,1,2,1,0,1,1,4.0
3619,43.079302,-89.39064463,33467,90.0,1.0,0,1,1,1,1,2,1,0,1,1,2.5
3620,43.0739300186,-89.3796241524,33467,280.0,1.0,0,1,0,1,0,3,1,0,0,1,4.0
3621,43.0742022,-89.3862015,33467,402.0,1.0,0,1,0,0,1,3,1,0,0,1,4.5
3622,43.0749204,-89.3883945,33467,47.0,1.0,1,0,1,1,1,1,0,0,1,1,3.5
3623,43.0755226,-89.3959757,33467,11.0,1.0,1,1,1,1,1,1,0,1,1,1,3.5
3624,43.075138,-89.39081,33467,85.0,0.0,0,1,1,0,1,2,0,1,1,1,3.5
3625,43.0855391,-89.3694044,33467,197.0,1.0,0,1,0,0,1,2,1,1,1,1,3.5
3626,43.074392,-89.3936635,33467,180.0,1.0,0,1,1,0,1,2,1,1,1,1,3.5
3627,43.0745593,-89.3893857,33467,7.0,0.0,0,1,1,1,1,2,1,0,1,1,3.5
3628,43.071924,-89.379456,33467,24.0,1.0,0,0,1,1,1,1,0,0,1,1,4.5
3629,43.0745234172,-89.3815466467,33467,332.0,1.0,0,1,1,0,1,2,1,1,1,1,4.0
3630,43.0735481,-89.395509,33467,18.0,0.0,1,0,1,0,1,1,0,1,1,1,3.5
3631,43.07243,-89.38434,33467,537.0,1.0,0,1,0,1,1,3,1,0,0,1,4.0
3632,43.084781,-89.376208,33467,166.0,1.0,0,1,1,1,1,1,0,0,1,1,4.0
3633,43.074609,-89.392719,33467,78.0,1.0,0,0,0,1,1,2,0,0,1,1,3.0
3634,43.0749644,-89.3907961,33467,251.0,1.0,0,1,1,1,1,2,0,1,1,1,4.0
3635,43.0798377,-89.3687295,33467,380.0,1.0,0,1,1,1,1,2,1,1,1,1,3.5
3636,43.0740986906,-89.3828237057,33467,76.0,1.0,1,1,1,1,1,1,0,0,1,1,5.0
3637,43.074745,-89.3812356,33467,93.0,0.0,0,1,0,0,1,3,1,0,0,1,4.0
3638,43.075006,-89.3921359,33467,76.0,1.0,0,1,1,0,1,2,1,1,1,1,2.5
3639,43.0762598,-89.4000038,33467,220.0,1.0,0,1,1,1,1,1,0,0,0,1,4.5
3640,43.074966,-89.388356,33467,164.0,1.0,0,1,0,1,1,2,1,1,1,1,3.0
3641,43.0754187,-89.3901356,33467,86.0,1.0,0,1,0,0,1,1,0,0,0,0,4.0
3642,43.074799,-89.396267,33467,102.0,1.0,1,1,1,1,1,1,0,1,1,0,3.5
3643,43.074663,-89.3908579,33467,18.0,1.0,0,0,0,1,1,1,0,0,0,0,3.5
3644,43.075643309,-89.3954746098,33467,60.0,0.0,0,1,0,1,1,2,0,0,0,1,3.5
3645,43.0752894562,-89.3823600336,33467,258.0,1.0,0,1,0,0,0,4,1,0,0,1,4.5
3646,43.0748105,-89.3925202,33467,69.0,0.0,1,1,1,1,1,1,0,1,1,1,3.5
3647,43.074922,-89.39103,33467,71.0,0.0,0,0,1,1,1,2,1,1,1,1,3.5
3648,43.0744454814,-89.3800637126,33467,788.0,1.0,0,1,1,1,1,2,1,1,1,1,4.0
3649,43.0813586213,-89.3743496772,33467,11.0,1.0,0,1,0,1,1,2,0,0,0,1,4.5
3650,43.0837481004,-89.3771679327,33467,42.0,1.0,0,1,0,0,1,1,0,0,1,1,4.5
3651,43.0832527245,-89.3643164635,33467,524.0,1.0,0,1,0,0,1,2,0,0,1,1,4.0
3652,43.0791526,-89.3838875,33467,43.0,1.0,0,1,1,0,1,1,0,1,1,1,4.5
3653,43.0714537,-89.3943638,33467,32.0,1.0,0,1,1,0,1,2,1,0,1,1,3.0
3654,43.0768864,-89.3838974,33467,47.0,0.0,0,1,0,1,1,2,1,0,0,1,4.0
3655,43.0749909,-89.3922205,33467,72.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
3656,43.0747315,-89.3869838,33467,113.0,0.0,0,1,0,1,1,2,1,0,1,1,3.0
3657,43.0672802,-89.392125,33467,19.0,1.0,0,1,0,0,1,1,0,0,1,0,4.0
3658,43.0743196966,-89.3904203572,33467,31.0,0.0,0,0,0,0,1,1,0,0,1,1,3.5
3659,43.0750404,-89.3915776,33467,12.0,0.0,0,0,1,0,1,2,0,1,1,1,3.5
3660,43.0745706,-89.3940617,33467,36.0,0.0,0,1,0,1,1,1,0,1,1,1,4.0
3661,43.074057,-89.379716,33467,33.0,0.0,0,1,0,1,0,3,1,0,0,1,4.0
3662,43.074578,-89.391498,33467,22.0,0.0,1,1,1,0,1,1,0,0,1,1,4.5
3663,43.0747747704,-89.3808732434,33467,88.0,0.0,0,1,0,1,1,2,0,0,1,1,4.0
3664,43.0732639,-89.3827534,33467,5.0,1.0,1,1,1,0,1,1,0,0,1,1,2.5
3665,43.0782582,-89.3711024,33467,47.0,0.0,0,1,0,0,1,2,1,0,1,1,4.0
3666,43.0793097,-89.3898365,33467,116.0,1.0,0,1,0,1,1,3,1,0,0,1,3.0
3667,43.076605,-89.394073,33467,15.0,1.0,0,0,1,0,1,1,0,0,1,1,4.0
3668,43.0848916371,-89.3759002537,33467,217.0,1.0,0,1,1,1,1,2,0,1,1,1,4.5
3669,43.074475,-89.393396,33467,75.0,1.0,0,1,1,1,1,2,0,1,1,1,4.0
3670,43.0750735,-89.3946724,33467,33.0,1.0,0,0,1,0,1,1,0,1,1,1,3.0
3671,43.082528,-89.364831,33467,14.0,0.0,0,1,1,0,1,2,1,1,1,1,3.0
3672,43.0746589,-89.3939651,33467,75.0,1.0,1,0,0,0,1,1,0,1,1,1,4.0
3673,43.0747897,-89.3815166,33467,15.0,0.0,0,1,0,1,1,2,0,0,0,1,3.0
3674,43.072631,-89.384011,33467,184.0,0.0,0,1,0,1,0,3,1,0,0,1,4.0
3675,43.0751466,-89.3965677,33467,43.0,1.0,0,0,1,1,1,1,0,1,1,1,3.5
3676,43.075131,-89.394445,33467,38.0,0.0,0,1,1,1,1,2,1,1,1,1,3.5
3677,43.0806833,-89.3685159,33467,77.0,0.0,0,1,1,0,1,2,0,1,1,1,3.5
3678,43.0728256377,-89.3845476955,33467,76.0,1.0,0,1,0,0,1,1,0,0,1,1,4.0
3679,43.074611,-89.3923329,33467,22.0,0.0,1,0,1,0,1,1,0,0,1,1,3.5
3680,43.0768864,-89.3838974,33467,48.0,0.0,0,1,0,1,0,3,1,0,0,1,4.0
3681,43.076604,-89.3745656,33467,230.0,1.0,0,1,1,1,1,2,1,1,1,1,4.0
3682,43.085616,-89.361521,33467,245.0,1.0,0,1,0,0,1,2,0,0,1,1,4.5
3683,43.07827,-89.372077,33467,71.0,1.0,1,1,1,1,1,1,0,0,1,1,4.0
